date,currency,rate,pair
2019-03-20,SGD,0.7426,SGDUSD
2019-03-21,SGD,0.7411,SGDUSD
2019-03-22,SGD,0.7389,SGDUSD
2019-03-25,SGD,0.7404,SGDUSD
2019-03-26,SGD,0.7393,SGDUSD
2019-03-27,SGD,0.7372,SGDUSD
2019-03-28,SGD,0.7369,SGDUSD
2019-03-29,SGD,0.7372,SGDUSD
2019-04-01,SGD,0.738,SGDUSD
2019-04-02,SGD,0.7376,SGDUSD
2019-04-03,SGD,0.7386,SGDUSD
2019-04-04,SGD,0.7376,SGDUSD
2019-04-05,SGD,0.7379,SGDUSD
2019-04-08,SGD,0.7378,SGDUSD
2019-04-09,SGD,0.7383,SGDUSD
2019-04-10,SGD,0.7393,SGDUSD
2019-04-11,SGD,0.7371,SGDUSD
2019-04-12,SGD,0.7387,SGDUSD
2019-04-15,SGD,0.7392,SGDUSD
2019-04-16,SGD,0.7379,SGDUSD
2019-04-17,SGD,0.7391,SGDUSD
2019-04-18,SGD,0.7372,SGDUSD
2019-04-19,SGD,0.7378,SGDUSD
2019-04-22,SGD,0.737,SGDUSD
2019-04-23,SGD,0.7367,SGDUSD
2019-04-24,SGD,0.7338,SGDUSD
2019-04-25,SGD,0.7337,SGDUSD
2019-04-26,SGD,0.7344,SGDUSD
2019-04-29,SGD,0.7344,SGDUSD
2019-04-30,SGD,0.7346,SGDUSD
2019-05-01,SGD,0.7342,SGDUSD
2019-05-02,SGD,0.7334,SGDUSD
2019-05-03,SGD,0.7345,SGDUSD
2019-05-06,SGD,0.7327,SGDUSD
2019-05-07,SGD,0.7336,SGDUSD
2019-05-08,SGD,0.7337,SGDUSD
2019-05-09,SGD,0.7328,SGDUSD
2019-05-10,SGD,0.7336,SGDUSD
2019-05-13,SGD,0.7295,SGDUSD
2019-05-14,SGD,0.7302,SGDUSD
2019-05-15,SGD,0.7309,SGDUSD
2019-05-16,SGD,0.7283,SGDUSD
2019-05-17,SGD,0.726,SGDUSD
2019-05-20,SGD,0.7264,SGDUSD
2019-05-21,SGD,0.7258,SGDUSD
2019-05-22,SGD,0.7248,SGDUSD
2019-05-23,SGD,0.7248,SGDUSD
2019-05-24,SGD,0.7267,SGDUSD
2019-05-27,SGD,0.7267,SGDUSD
2019-05-28,SGD,0.7244,SGDUSD
2019-05-29,SGD,0.724,SGDUSD
2019-05-30,SGD,0.725,SGDUSD
2019-05-31,SGD,0.7273,SGDUSD
2019-06-03,SGD,0.7313,SGDUSD
2019-06-04,SGD,0.7315,SGDUSD
2019-06-05,SGD,0.7312,SGDUSD
2019-06-06,SGD,0.7329,SGDUSD
2019-06-07,SGD,0.7339,SGDUSD
2019-06-10,SGD,0.7318,SGDUSD
2019-06-11,SGD,0.7327,SGDUSD
2019-06-12,SGD,0.7314,SGDUSD
2019-06-13,SGD,0.7313,SGDUSD
2019-06-14,SGD,0.7289,SGDUSD
2019-06-17,SGD,0.729,SGDUSD
2019-06-18,SGD,0.7315,SGDUSD
2019-06-19,SGD,0.7334,SGDUSD
2019-06-20,SGD,0.7373,SGDUSD
2019-06-21,SGD,0.7374,SGDUSD
2019-06-24,SGD,0.7384,SGDUSD
2019-06-25,SGD,0.7383,SGDUSD
2019-06-26,SGD,0.7378,SGDUSD
2019-06-27,SGD,0.7386,SGDUSD
2019-06-28,SGD,0.7387,SGDUSD
2019-07-01,SGD,0.7373,SGDUSD
2019-07-02,SGD,0.737,SGDUSD
2019-07-03,SGD,0.7367,SGDUSD
2019-07-04,SGD,0.7372,SGDUSD
2019-07-05,SGD,0.7359,SGDUSD
2019-07-08,SGD,0.7351,SGDUSD
2019-07-09,SGD,0.7342,SGDUSD
2019-07-10,SGD,0.7361,SGDUSD
2019-07-11,SGD,0.7364,SGDUSD
2019-07-12,SGD,0.736,SGDUSD
2019-07-15,SGD,0.7369,SGDUSD
2019-07-16,SGD,0.7361,SGDUSD
2019-07-17,SGD,0.7342,SGDUSD
2019-07-18,SGD,0.7367,SGDUSD
2019-07-19,SGD,0.7346,SGDUSD
2019-07-22,SGD,0.7347,SGDUSD
2019-07-23,SGD,0.7319,SGDUSD
2019-07-24,SGD,0.7324,SGDUSD
2019-07-25,SGD,0.7311,SGDUSD
2019-07-26,SGD,0.7295,SGDUSD
2019-07-29,SGD,0.7295,SGDUSD
2019-07-30,SGD,0.7294,SGDUSD
2019-07-31,SGD,0.7273,SGDUSD
2019-08-01,SGD,0.7257,SGDUSD
2019-08-02,SGD,0.727,SGDUSD
2019-08-05,SGD,0.7222,SGDUSD
2019-08-06,SGD,0.7237,SGDUSD
2019-08-07,SGD,0.723,SGDUSD
2019-08-08,SGD,0.7231,SGDUSD
2019-08-09,SGD,0.7213,SGDUSD
2019-08-12,SGD,0.7208,SGDUSD
2019-08-13,SGD,0.7224,SGDUSD
2019-08-14,SGD,0.719,SGDUSD
2019-08-15,SGD,0.7195,SGDUSD
2019-08-16,SGD,0.7219,SGDUSD
2019-08-19,SGD,0.7204,SGDUSD
2019-08-20,SGD,0.7217,SGDUSD
2019-08-21,SGD,0.7224,SGDUSD
2019-08-22,SGD,0.7214,SGDUSD
2019-08-23,SGD,0.7205,SGDUSD
2019-08-26,SGD,0.7199,SGDUSD
2019-08-27,SGD,0.7197,SGDUSD
2019-08-28,SGD,0.7197,SGDUSD
2019-08-29,SGD,0.72,SGDUSD
2019-08-30,SGD,0.7216,SGDUSD
2019-09-02,SGD,0.7186,SGDUSD
2019-09-03,SGD,0.719,SGDUSD
2019-09-04,SGD,0.722,SGDUSD
2019-09-05,SGD,0.7221,SGDUSD
2019-09-06,SGD,0.7234,SGDUSD
2019-09-09,SGD,0.7244,SGDUSD
2019-09-10,SGD,0.7246,SGDUSD
2019-09-11,SGD,0.7246,SGDUSD
2019-09-12,SGD,0.7265,SGDUSD
2019-09-13,SGD,0.7278,SGDUSD
2019-09-16,SGD,0.7264,SGDUSD
2019-09-17,SGD,0.7274,SGDUSD
2019-09-18,SGD,0.7267,SGDUSD
2019-09-19,SGD,0.7249,SGDUSD
2019-09-20,SGD,0.725,SGDUSD
2019-09-23,SGD,0.7255,SGDUSD
2019-09-24,SGD,0.7267,SGDUSD
2019-09-25,SGD,0.7252,SGDUSD
2019-09-26,SGD,0.7233,SGDUSD
2019-09-27,SGD,0.7234,SGDUSD
2019-09-30,SGD,0.7233,SGDUSD
2019-10-01,SGD,0.7211,SGDUSD
2019-10-02,SGD,0.722,SGDUSD
2019-10-03,SGD,0.7242,SGDUSD
2019-10-04,SGD,0.7249,SGDUSD
2019-10-07,SGD,0.7236,SGDUSD
2019-10-08,SGD,0.7229,SGDUSD
2019-10-09,SGD,0.7237,SGDUSD
2019-10-10,SGD,0.7266,SGDUSD
2019-10-11,SGD,0.7277,SGDUSD
2019-10-14,SGD,0.7303,SGDUSD
2019-10-15,SGD,0.7292,SGDUSD
2019-10-16,SGD,0.7295,SGDUSD
2019-10-17,SGD,0.7324,SGDUSD
2019-10-18,SGD,0.7336,SGDUSD
2019-10-21,SGD,0.7342,SGDUSD
2019-10-22,SGD,0.7334,SGDUSD
2019-10-23,SGD,0.7337,SGDUSD
2019-10-24,SGD,0.7332,SGDUSD
2019-10-25,SGD,0.7332,SGDUSD
2019-10-28,SGD,0.7337,SGDUSD
2019-10-29,SGD,0.7339,SGDUSD
2019-10-30,SGD,0.7343,SGDUSD
2019-10-31,SGD,0.7345,SGDUSD
2019-11-01,SGD,0.7361,SGDUSD
2019-11-04,SGD,0.7356,SGDUSD
2019-11-05,SGD,0.7359,SGDUSD
2019-11-06,SGD,0.7352,SGDUSD
2019-11-07,SGD,0.7362,SGDUSD
2019-11-08,SGD,0.7348,SGDUSD
2019-11-11,SGD,0.7345,SGDUSD
2019-11-12,SGD,0.7339,SGDUSD
2019-11-13,SGD,0.7334,SGDUSD
2019-11-14,SGD,0.7339,SGDUSD
2019-11-15,SGD,0.7347,SGDUSD
2019-11-18,SGD,0.7347,SGDUSD
2019-11-19,SGD,0.7344,SGDUSD
2019-11-20,SGD,0.7338,SGDUSD
2019-11-21,SGD,0.7333,SGDUSD
2019-11-22,SGD,0.7327,SGDUSD
2019-11-25,SGD,0.7324,SGDUSD
2019-11-26,SGD,0.7327,SGDUSD
2019-11-27,SGD,0.7321,SGDUSD
2019-11-28,SGD,0.7317,SGDUSD
2019-11-29,SGD,0.7308,SGDUSD
2019-12-02,SGD,0.7316,SGDUSD
2019-12-03,SGD,0.7331,SGDUSD
2019-12-04,SGD,0.7334,SGDUSD
2019-12-05,SGD,0.7346,SGDUSD
2019-12-06,SGD,0.7344,SGDUSD
2019-12-09,SGD,0.7351,SGDUSD
2019-12-10,SGD,0.7358,SGDUSD
2019-12-11,SGD,0.7364,SGDUSD
2019-12-12,SGD,0.7379,SGDUSD
2019-12-13,SGD,0.7381,SGDUSD
2019-12-16,SGD,0.738,SGDUSD
2019-12-17,SGD,0.7378,SGDUSD
2019-12-18,SGD,0.7377,SGDUSD
2019-12-19,SGD,0.7375,SGDUSD
2019-12-20,SGD,0.7377,SGDUSD
2019-12-23,SGD,0.7372,SGDUSD
2019-12-24,SGD,0.7373,SGDUSD
2019-12-25,SGD,0.7375,SGDUSD
2019-12-26,SGD,0.738,SGDUSD
2019-12-27,SGD,0.7388,SGDUSD
2019-12-30,SGD,0.7411,SGDUSD
2019-12-31,SGD,0.7427,SGDUSD
2020-01-01,SGD,0.7431,SGDUSD
2020-01-02,SGD,0.7418,SGDUSD
2020-01-03,SGD,0.7405,SGDUSD
2020-01-06,SGD,0.7407,SGDUSD
2020-01-07,SGD,0.7405,SGDUSD
2020-01-08,SGD,0.7397,SGDUSD
2020-01-09,SGD,0.7396,SGDUSD
2020-01-10,SGD,0.7409,SGDUSD
2020-01-13,SGD,0.7422,SGDUSD
2020-01-14,SGD,0.7422,SGDUSD
2020-01-15,SGD,0.7425,SGDUSD
2020-01-16,SGD,0.7418,SGDUSD
2020-01-17,SGD,0.7418,SGDUSD
2020-01-20,SGD,0.7423,SGDUSD
2020-01-21,SGD,0.7403,SGDUSD
2020-01-22,SGD,0.7413,SGDUSD
2020-01-23,SGD,0.7398,SGDUSD
2020-01-24,SGD,0.7393,SGDUSD
2020-01-27,SGD,0.7361,SGDUSD
2020-01-28,SGD,0.7361,SGDUSD
2020-01-29,SGD,0.7348,SGDUSD
2020-01-30,SGD,0.7342,SGDUSD
2020-01-31,SGD,0.733,SGDUSD
2020-02-03,SGD,0.7304,SGDUSD
2020-02-04,SGD,0.7292,SGDUSD
2020-02-05,SGD,0.7236,SGDUSD
2020-02-06,SGD,0.7213,SGDUSD
2020-02-07,SGD,0.7193,SGDUSD
2020-02-10,SGD,0.7193,SGDUSD
2020-02-11,SGD,0.7209,SGDUSD
2020-02-12,SGD,0.7208,SGDUSD
2020-02-13,SGD,0.7194,SGDUSD
2020-02-14,SGD,0.7179,SGDUSD
2020-02-17,SGD,0.7194,SGDUSD
2020-02-18,SGD,0.7181,SGDUSD
2020-02-19,SGD,0.7166,SGDUSD
2020-02-20,SGD,0.7133,SGDUSD
2020-02-21,SGD,0.7151,SGDUSD
2020-02-24,SGD,0.7142,SGDUSD
2020-02-25,SGD,0.7145,SGDUSD
2020-02-26,SGD,0.715,SGDUSD
2020-02-27,SGD,0.7163,SGDUSD
2020-02-28,SGD,0.7172,SGDUSD
2020-03-02,SGD,0.7189,SGDUSD
2020-03-03,SGD,0.7202,SGDUSD
2020-03-04,SGD,0.7215,SGDUSD
2020-03-05,SGD,0.7228,SGDUSD
2020-03-06,SGD,0.7251,SGDUSD
2020-03-09,SGD,0.7221,SGDUSD
2020-03-10,SGD,0.718,SGDUSD
2020-03-11,SGD,0.7167,SGDUSD
2020-03-12,SGD,0.7091,SGDUSD
2020-03-13,SGD,0.7062,SGDUSD
2020-03-16,SGD,0.7042,SGDUSD
2020-03-17,SGD,0.6998,SGDUSD
2020-03-18,SGD,0.6912,SGDUSD
2020-03-19,SGD,0.6892,SGDUSD
2020-03-20,SGD,0.6897,SGDUSD
2020-03-23,SGD,0.6835,SGDUSD
2020-03-24,SGD,0.6905,SGDUSD
2020-03-25,SGD,0.6906,SGDUSD
2020-03-26,SGD,0.6985,SGDUSD
2020-03-27,SGD,0.7003,SGDUSD
2020-03-30,SGD,0.7019,SGDUSD
2020-03-31,SGD,0.7032,SGDUSD
2020-04-01,SGD,0.6968,SGDUSD
2020-04-02,SGD,0.6979,SGDUSD
2020-04-03,SGD,0.6947,SGDUSD
2020-04-06,SGD,0.6978,SGDUSD
2020-04-07,SGD,0.7017,SGDUSD
2020-04-08,SGD,0.7011,SGDUSD
2020-04-09,SGD,0.705,SGDUSD
2020-04-10,SGD,0.7072,SGDUSD
2020-04-13,SGD,0.706,SGDUSD
2020-04-14,SGD,0.707,SGDUSD
2020-04-15,SGD,0.7022,SGDUSD
2020-04-16,SGD,0.7009,SGDUSD
2020-04-17,SGD,0.7029,SGDUSD
2020-04-20,SGD,0.7035,SGDUSD
2020-04-21,SGD,0.6982,SGDUSD
2020-04-22,SGD,0.7001,SGDUSD
2020-04-23,SGD,0.702,SGDUSD
2020-04-24,SGD,0.7018,SGDUSD
2020-04-27,SGD,0.7045,SGDUSD
2020-04-28,SGD,0.7053,SGDUSD
2020-04-29,SGD,0.7078,SGDUSD
2020-04-30,SGD,0.7086,SGDUSD
2020-05-01,SGD,0.706,SGDUSD
2020-05-04,SGD,0.7052,SGDUSD
2020-05-05,SGD,0.706,SGDUSD
2020-05-06,SGD,0.703,SGDUSD
2020-05-07,SGD,0.7069,SGDUSD
2020-05-08,SGD,0.7075,SGDUSD
2020-05-11,SGD,0.7052,SGDUSD
2020-05-12,SGD,0.7049,SGDUSD
2020-05-13,SGD,0.7039,SGDUSD
2020-05-14,SGD,0.7022,SGDUSD
2020-05-15,SGD,0.7001,SGDUSD
2020-05-18,SGD,0.705,SGDUSD
2020-05-19,SGD,0.7055,SGDUSD
2020-05-20,SGD,0.7073,SGDUSD
2020-05-21,SGD,0.7054,SGDUSD
2020-05-22,SGD,0.7014,SGDUSD
2020-05-25,SGD,0.7019,SGDUSD
2020-05-26,SGD,0.7055,SGDUSD
2020-05-27,SGD,0.7037,SGDUSD
2020-05-28,SGD,0.7051,SGDUSD
2020-05-29,SGD,0.7081,SGDUSD
2020-06-01,SGD,0.7101,SGDUSD
2020-06-02,SGD,0.7133,SGDUSD
2020-06-03,SGD,0.7153,SGDUSD
2020-06-04,SGD,0.7151,SGDUSD
2020-06-05,SGD,0.7173,SGDUSD
2020-06-08,SGD,0.7199,SGDUSD
2020-06-09,SGD,0.7194,SGDUSD
2020-06-10,SGD,0.7226,SGDUSD
2020-06-11,SGD,0.7178,SGDUSD
2020-06-12,SGD,0.7177,SGDUSD
2020-06-15,SGD,0.7185,SGDUSD
2020-06-16,SGD,0.7164,SGDUSD
2020-06-17,SGD,0.7169,SGDUSD
2020-06-18,SGD,0.7166,SGDUSD
2020-06-19,SGD,0.7152,SGDUSD
2020-06-22,SGD,0.7177,SGDUSD
2020-06-23,SGD,0.7189,SGDUSD
2020-06-24,SGD,0.7176,SGDUSD
2020-06-25,SGD,0.7181,SGDUSD
2020-06-26,SGD,0.7173,SGDUSD
2020-06-29,SGD,0.7169,SGDUSD
2020-06-30,SGD,0.7173,SGDUSD
2020-07-01,SGD,0.7172,SGDUSD
2020-07-02,SGD,0.7166,SGDUSD
2020-07-03,SGD,0.7169,SGDUSD
2020-07-06,SGD,0.7174,SGDUSD
2020-07-07,SGD,0.7165,SGDUSD
2020-07-08,SGD,0.7182,SGDUSD
2020-07-09,SGD,0.7178,SGDUSD
2020-07-10,SGD,0.7185,SGDUSD
2020-07-13,SGD,0.7189,SGDUSD
2020-07-14,SGD,0.7181,SGDUSD
2020-07-15,SGD,0.7196,SGDUSD
2020-07-16,SGD,0.718,SGDUSD
2020-07-17,SGD,0.719,SGDUSD
2020-07-20,SGD,0.7195,SGDUSD
2020-07-21,SGD,0.7226,SGDUSD
2020-07-22,SGD,0.7215,SGDUSD
2020-07-23,SGD,0.7208,SGDUSD
2020-07-24,SGD,0.7229,SGDUSD
2020-07-27,SGD,0.7247,SGDUSD
2020-07-28,SGD,0.7247,SGDUSD
2020-07-29,SGD,0.7274,SGDUSD
2020-07-30,SGD,0.7281,SGDUSD
2020-07-31,SGD,0.7271,SGDUSD
2020-08-03,SGD,0.7259,SGDUSD
2020-08-04,SGD,0.7278,SGDUSD
2020-08-05,SGD,0.7298,SGDUSD
2020-08-06,SGD,0.7298,SGDUSD
2020-08-07,SGD,0.7281,SGDUSD
2020-08-10,SGD,0.7276,SGDUSD
2020-08-11,SGD,0.7282,SGDUSD
2020-08-12,SGD,0.7285,SGDUSD
2020-08-13,SGD,0.7283,SGDUSD
2020-08-14,SGD,0.7291,SGDUSD
2020-08-17,SGD,0.7305,SGDUSD
2020-08-18,SGD,0.7325,SGDUSD
2020-08-19,SGD,0.7295,SGDUSD
2020-08-20,SGD,0.7311,SGDUSD
2020-08-21,SGD,0.7286,SGDUSD
2020-08-24,SGD,0.7293,SGDUSD
2020-08-25,SGD,0.7303,SGDUSD
2020-08-26,SGD,0.7318,SGDUSD
2020-08-27,SGD,0.7312,SGDUSD
2020-08-28,SGD,0.7359,SGDUSD
2020-08-31,SGD,0.7351,SGDUSD
2020-09-01,SGD,0.7341,SGDUSD
2020-09-02,SGD,0.7332,SGDUSD
2020-09-03,SGD,0.7323,SGDUSD
2020-09-04,SGD,0.7323,SGDUSD
2020-09-07,SGD,0.7315,SGDUSD
2020-09-08,SGD,0.7293,SGDUSD
2020-09-09,SGD,0.7311,SGDUSD
2020-09-10,SGD,0.7295,SGDUSD
2020-09-11,SGD,0.7304,SGDUSD
2020-09-14,SGD,0.7324,SGDUSD
2020-09-15,SGD,0.7343,SGDUSD
2020-09-16,SGD,0.7358,SGDUSD
2020-09-17,SGD,0.7362,SGDUSD
2020-09-18,SGD,0.7354,SGDUSD
2020-09-21,SGD,0.7333,SGDUSD
2020-09-22,SGD,0.7319,SGDUSD
2020-09-23,SGD,0.728,SGDUSD
2020-09-24,SGD,0.726,SGDUSD
2020-09-25,SGD,0.7256,SGDUSD
2020-09-28,SGD,0.7282,SGDUSD
2020-09-29,SGD,0.7299,SGDUSD
2020-09-30,SGD,0.732,SGDUSD
2020-10-01,SGD,0.7331,SGDUSD
2020-10-02,SGD,0.7328,SGDUSD
2020-10-05,SGD,0.7346,SGDUSD
2020-10-06,SGD,0.7332,SGDUSD
2020-10-07,SGD,0.7353,SGDUSD
2020-10-08,SGD,0.7356,SGDUSD
2020-10-09,SGD,0.7388,SGDUSD
2020-10-12,SGD,0.7366,SGDUSD
2020-10-13,SGD,0.7351,SGDUSD
2020-10-14,SGD,0.7364,SGDUSD
2020-10-15,SGD,0.7348,SGDUSD
2020-10-16,SGD,0.7357,SGDUSD
2020-10-19,SGD,0.7358,SGDUSD
2020-10-20,SGD,0.7366,SGDUSD
2020-10-21,SGD,0.738,SGDUSD
2020-10-22,SGD,0.7365,SGDUSD
2020-10-23,SGD,0.7359,SGDUSD
2020-10-26,SGD,0.7343,SGDUSD
2020-10-27,SGD,0.7348,SGDUSD
2020-10-28,SGD,0.7323,SGDUSD
2020-10-29,SGD,0.7309,SGDUSD
2020-10-30,SGD,0.7315,SGDUSD
2020-11-02,SGD,0.7323,SGDUSD
2020-11-03,SGD,0.7347,SGDUSD
2020-11-04,SGD,0.7362,SGDUSD
2020-11-05,SGD,0.7405,SGDUSD
2020-11-06,SGD,0.7412,SGDUSD
2020-11-09,SGD,0.7419,SGDUSD
2020-11-10,SGD,0.7413,SGDUSD
2020-11-11,SGD,0.7407,SGDUSD
2020-11-12,SGD,0.7407,SGDUSD
2020-11-13,SGD,0.7416,SGDUSD
2020-11-16,SGD,0.743,SGDUSD
2020-11-17,SGD,0.7444,SGDUSD
2020-11-18,SGD,0.7446,SGDUSD
2020-11-19,SGD,0.7433,SGDUSD
2020-11-20,SGD,0.744,SGDUSD
2020-11-23,SGD,0.7438,SGDUSD
2020-11-24,SGD,0.7447,SGDUSD
2020-11-25,SGD,0.7465,SGDUSD
2020-11-26,SGD,0.7466,SGDUSD
2020-11-27,SGD,0.7469,SGDUSD
2020-11-30,SGD,0.745,SGDUSD
2020-12-01,SGD,0.7477,SGDUSD
2020-12-02,SGD,0.7473,SGDUSD
2020-12-03,SGD,0.7493,SGDUSD
2020-12-04,SGD,0.7483,SGDUSD
2020-12-07,SGD,0.7477,SGDUSD
2020-12-08,SGD,0.7471,SGDUSD
2020-12-09,SGD,0.7475,SGDUSD
2020-12-10,SGD,0.7485,SGDUSD
2020-12-11,SGD,0.7475,SGDUSD
2020-12-14,SGD,0.7488,SGDUSD
2020-12-15,SGD,0.7506,SGDUSD
2020-12-16,SGD,0.752,SGDUSD
2020-12-17,SGD,0.7542,SGDUSD
2020-12-18,SGD,0.7528,SGDUSD
2020-12-21,SGD,0.7502,SGDUSD
2020-12-22,SGD,0.7481,SGDUSD
2020-12-23,SGD,0.7516,SGDUSD
2020-12-24,SGD,0.752,SGDUSD
2020-12-25,SGD,0.7519,SGDUSD
2020-12-28,SGD,0.7516,SGDUSD
2020-12-29,SGD,0.7533,SGDUSD
2020-12-30,SGD,0.7556,SGDUSD
2020-12-31,SGD,0.7564,SGDUSD
2021-01-01,SGD,0.7564,SGDUSD
2021-01-04,SGD,0.7569,SGDUSD
2021-01-05,SGD,0.7586,SGDUSD
2021-01-06,SGD,0.7584,SGDUSD
2021-01-07,SGD,0.7547,SGDUSD
2021-01-08,SGD,0.7541,SGDUSD
2021-01-11,SGD,0.751,SGDUSD
2021-01-12,SGD,0.7556,SGDUSD
2021-01-13,SGD,0.7532,SGDUSD
2021-01-14,SGD,0.7549,SGDUSD
2021-01-15,SGD,0.7514,SGDUSD
2021-01-18,SGD,0.751,SGDUSD
2021-01-19,SGD,0.7521,SGDUSD
2021-01-20,SGD,0.7544,SGDUSD
2021-01-21,SGD,0.7557,SGDUSD
2021-01-22,SGD,0.7519,SGDUSD
2021-01-25,SGD,0.7532,SGDUSD
2021-01-26,SGD,0.7545,SGDUSD
2021-01-27,SGD,0.7523,SGDUSD
2021-01-28,SGD,0.7521,SGDUSD
2021-01-29,SGD,0.7522,SGDUSD
2021-02-01,SGD,0.7496,SGDUSD
2021-02-02,SGD,0.7502,SGDUSD
2021-02-03,SGD,0.7497,SGDUSD
2021-02-04,SGD,0.7475,SGDUSD
2021-02-05,SGD,0.7489,SGDUSD
2021-02-08,SGD,0.7498,SGDUSD
2021-02-09,SGD,0.7542,SGDUSD
2021-02-10,SGD,0.7534,SGDUSD
2021-02-11,SGD,0.7548,SGDUSD
2021-02-12,SGD,0.7544,SGDUSD
2021-02-15,SGD,0.7555,SGDUSD
2021-02-16,SGD,0.7531,SGDUSD
2021-02-17,SGD,0.7525,SGDUSD
2021-02-18,SGD,0.7538,SGDUSD
2021-02-19,SGD,0.7547,SGDUSD
2021-02-22,SGD,0.7564,SGDUSD
2021-02-23,SGD,0.7566,SGDUSD
2021-02-24,SGD,0.7576,SGDUSD
2021-02-25,SGD,0.7541,SGDUSD
2021-02-26,SGD,0.75,SGDUSD
2021-03-01,SGD,0.7529,SGDUSD
2021-03-02,SGD,0.7504,SGDUSD
2021-03-03,SGD,0.7499,SGDUSD
2021-03-04,SGD,0.7475,SGDUSD
2021-03-05,SGD,0.7446,SGDUSD
2021-03-08,SGD,0.7397,SGDUSD
2021-03-09,SGD,0.7442,SGDUSD
2021-03-10,SGD,0.7443,SGDUSD
2021-03-11,SGD,0.7464,SGDUSD
2021-03-12,SGD,0.7433,SGDUSD
2021-03-15,SGD,0.7428,SGDUSD
2021-03-16,SGD,0.7431,SGDUSD
2021-03-17,SGD,0.7459,SGDUSD
2021-03-18,SGD,0.7434,SGDUSD
2021-03-19,SGD,0.7449,SGDUSD
2021-03-22,SGD,0.7457,SGDUSD
2021-03-23,SGD,0.743,SGDUSD
2021-03-24,SGD,0.7421,SGDUSD
2021-03-25,SGD,0.7408,SGDUSD
2021-03-26,SGD,0.7426,SGDUSD
2021-03-29,SGD,0.7415,SGDUSD
2021-03-30,SGD,0.7414,SGDUSD
2021-03-31,SGD,0.7431,SGDUSD
2021-04-01,SGD,0.7431,SGDUSD
2021-04-02,SGD,0.7425,SGDUSD
2021-04-05,SGD,0.7448,SGDUSD
2021-04-06,SGD,0.7461,SGDUSD
2021-04-07,SGD,0.7452,SGDUSD
2021-04-08,SGD,0.7456,SGDUSD
2021-04-09,SGD,0.7449,SGDUSD
2021-04-12,SGD,0.7455,SGDUSD
2021-04-13,SGD,0.7452,SGDUSD
2021-04-14,SGD,0.7481,SGDUSD
2021-04-15,SGD,0.7488,SGDUSD
2021-04-16,SGD,0.749,SGDUSD
2021-04-19,SGD,0.7515,SGDUSD
2021-04-20,SGD,0.7521,SGDUSD
2021-04-21,SGD,0.7522,SGDUSD
2021-04-22,SGD,0.7519,SGDUSD
2021-04-23,SGD,0.7533,SGDUSD
2021-04-26,SGD,0.7541,SGDUSD
2021-04-27,SGD,0.7538,SGDUSD
2021-04-28,SGD,0.7544,SGDUSD
2021-04-29,SGD,0.7535,SGDUSD
2021-04-30,SGD,0.7513,SGDUSD
2021-05-03,SGD,0.7519,SGDUSD
2021-05-04,SGD,0.748,SGDUSD
2021-05-05,SGD,0.7482,SGDUSD
2021-05-06,SGD,0.7496,SGDUSD
2021-05-07,SGD,0.7543,SGDUSD
2021-05-10,SGD,0.754,SGDUSD
2021-05-11,SGD,0.7539,SGDUSD
2021-05-12,SGD,0.7495,SGDUSD
2021-05-13,SGD,0.7495,SGDUSD
2021-05-14,SGD,0.75,SGDUSD
2021-05-17,SGD,0.7485,SGDUSD
2021-05-18,SGD,0.7519,SGDUSD
2021-05-19,SGD,0.7488,SGDUSD
2021-05-20,SGD,0.7513,SGDUSD
2021-05-21,SGD,0.7502,SGDUSD
2021-05-24,SGD,0.7529,SGDUSD
2021-05-25,SGD,0.7541,SGDUSD
2021-05-26,SGD,0.7548,SGDUSD
2021-05-27,SGD,0.7547,SGDUSD
2021-05-28,SGD,0.7556,SGDUSD
2021-05-31,SGD,0.7563,SGDUSD
2021-06-01,SGD,0.7556,SGDUSD
2021-06-02,SGD,0.7557,SGDUSD
2021-06-03,SGD,0.7526,SGDUSD
2021-06-04,SGD,0.7547,SGDUSD
2021-06-07,SGD,0.7557,SGDUSD
2021-06-08,SGD,0.755,SGDUSD
2021-06-09,SGD,0.7545,SGDUSD
2021-06-10,SGD,0.755,SGDUSD
2021-06-11,SGD,0.7538,SGDUSD
2021-06-14,SGD,0.7534,SGDUSD
2021-06-15,SGD,0.7531,SGDUSD
2021-06-16,SGD,0.7484,SGDUSD
2021-06-17,SGD,0.7446,SGDUSD
2021-06-18,SGD,0.7433,SGDUSD
2021-06-21,SGD,0.7443,SGDUSD
2021-06-22,SGD,0.7436,SGDUSD
2021-06-23,SGD,0.7425,SGDUSD
2021-06-24,SGD,0.7442,SGDUSD
2021-06-25,SGD,0.7444,SGDUSD
2021-06-28,SGD,0.7441,SGDUSD
2021-06-29,SGD,0.743,SGDUSD
2021-06-30,SGD,0.7428,SGDUSD
2021-07-01,SGD,0.7411,SGDUSD
2021-07-02,SGD,0.7422,SGDUSD
2021-07-05,SGD,0.743,SGDUSD
2021-07-06,SGD,0.7416,SGDUSD
2021-07-07,SGD,0.7411,SGDUSD
2021-07-08,SGD,0.7388,SGDUSD
2021-07-09,SGD,0.7398,SGDUSD
2021-07-12,SGD,0.7392,SGDUSD
2021-07-13,SGD,0.7375,SGDUSD
2021-07-14,SGD,0.7386,SGDUSD
2021-07-15,SGD,0.7378,SGDUSD
2021-07-16,SGD,0.7365,SGDUSD
2021-07-19,SGD,0.7327,SGDUSD
2021-07-20,SGD,0.7313,SGDUSD
