dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
0EV1.L,CCL,Carnival Corporation & plc,Consumer Cyclical,Consumer Cyclical,0EV1.L|CCL,lse-iob,27.51,1382000000.0,38018820000.0,canonicity,1,0,0,0,109089.0,2026-08-19,21961348.0,2026-08-19
0OA4.L,VU.PA,VusionGroup,Technology,Technology,0OA4.L|VU.PA,lse-iob,204.2,16854000.0,3441586800.0,canonicity,1,0,0,0,5108.0,2026-08-19,59548.0,2026-08-19
CCO.TO,CCJ,Cameco Corporation,Energy,Energy,0R35.L|CCJ|CCO.TO,,144.56,435533000.0,62960650480.0,punctuation,0,0,0,0,1022552.0,2026-08-19,3351517.0,2026-08-19
0R35.L,CCJ,Cameco Corporation,Energy,Energy,0R35.L|CCJ|CCO.TO,lse-iob,144.56,435533000.0,62960650480.0,canonicity,1,0,0,0,25621.0,2026-08-19,3351517.0,2026-08-19
FTS,FTS.TO,Fortis Inc.,Utilities,Utilities,FTS|FTS.TO,,86.19,480769231.0,41437500000.0,shares,0,0,0,0,758477.0,2026-08-19,1496961.0,2026-08-19
0L5A.L,SRE,Sempra,Utilities,Utilities,0L5A.L|SRE|SREA,lse-iob,92.71,654038000.0,60635862980.0,canonicity,1,0,-2,-2,6238.0,2026-08-19,3736803.0,2026-08-19
SREA,SRE,Sempra,Utilities,Utilities,0L5A.L|SRE|SREA,symbol-extension,92.71,654038000.0,60635862980.0,canonicity,1,0,-1,-2,69438.0,2026-08-19,3736803.0,2026-08-19
0HQ1.L,AZTA,"Azenta, Inc.",Healthcare,Healthcare,0HQ1.L|AZTA,lse-iob,25.52,45286000.0,1155698720.0,canonicity,1,0,0,0,79.0,2026-08-19,799116.0,2026-08-19
CAE.TO,CAE,CAE Inc.,Industrials,Industrials,CAE|CAE.TO,,35.51,321508660.0,11416772516.6,shares,0,0,0,0,993015.0,2026-08-19,782315.0,2026-08-19
0R1T.L,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Consumer Cyclical,0R1T.L|EXPE,lse-iob,257.5912,120223000.0,30968388760.0,canonicity,1,0,0,0,3108.0,2026-08-19,1599387.0,2026-08-19
HTFC,HRZN,Horizon Technology Finance Corp,Financial Services,Financial Services,HRZN|HTFC,,4.73,64974577.0,307329749.21,volavg,1,0,0,0,2768.0,2026-08-19,742656.0,2026-08-19
0JQR.L,KEY,KeyCorp,Financial Services,Financial Services,0JQR.L|KEY,lse-iob,23.05,1071229000.0,24691828450.0,canonicity,1,0,0,0,13961.0,2026-08-19,11012924.0,2026-08-19
000545.KS,000540.KS,"Heungkuk Fire&Marine Insurance Co., Ltd.",Financial Services,Financial Services,000540.KS|000545.KS,korea-preferred,3165.0,65011000.0,205759815000.0,canonicity,1,0,0,0,1815.0,2026-08-19,106910.0,2026-08-19
0IC9.L,D,"Dominion Energy, Inc.",Utilities,Utilities,0IC9.L|D,lse-iob,68.081,882200000.0,60061055000.0,canonicity,1,0,0,0,9261.0,2026-08-19,6105635.0,2026-08-19
0Z62.L,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Consumer Defensive,0Z62.L|KDP,lse-iob,32.73,1360600000.0,44532438000.0,canonicity,1,0,0,0,30019.0,2026-08-19,14202355.0,2026-08-19
0OA7.L,ASY.PA,Assystem S.A.,Industrials,Industrials,0OA7.L|ASY.PA,lse-iob,42.7,15000000.0,640500000.0,canonicity,0,0,0,0,1591.0,2026-08-19,3160.0,2026-08-19
0JQQ.L,ADM,Archer-Daniels-Midland Company,Consumer Defensive,Consumer Defensive,0JQQ.L|ADM,lse-iob,76.4,485000000.0,37054000000.0,canonicity,1,0,0,0,8386.0,2026-08-19,3665948.0,2026-08-19
0QZP.L,BBD-B.TO,Bombardier Inc.,Industrials,Industrials,0QZP.L|BBD-A.TO|BBD-B.TO,lse-iob,230.5974,98947000.0,22816922416.64,canonicity,1,0,-2,-2,253.0,2026-08-19,328909.0,2026-08-19
BBD-A.TO,BBD-B.TO,Bombardier Inc.,Industrials,Industrials,0QZP.L|BBD-A.TO|BBD-B.TO,,229.8842,99254000.0,22816922416.64,volavg,1,0,-1,-2,5728.0,2026-08-19,328909.0,2026-08-19
ETL.PA,ETL.L,Eutelsat Communications S.A.,Communication Services,Communication Services,ETL.L|ETL.PA,,1.71,567879904.0,971074635.84,shares,0,1,0,0,3487152.0,2026-08-19,98423.0,2026-08-19
0II4.L,EQIX,"Equinix, Inc.",Real Estate,Real Estate,0II4.L|EQIX,lse-iob,1042.39,98641000.0,102822391990.0,canonicity,1,0,0,0,1599.0,2026-08-19,609627.0,2026-08-19
0JZU.L,MCK,McKesson Corporation,Healthcare,Healthcare,0JZU.L|MCK,lse-iob,755.6,118700000.0,89689720000.0,canonicity,1,0,0,0,400.0,2026-08-19,1111798.0,2026-08-19
MUX.TO,MUX,McEwen Mining Inc.,Basic Materials,Basic Materials,MUX|MUX.TO,,18.1773,59998000.0,1090600445.44,punctuation,1,0,0,0,49744.0,2026-08-19,1146132.0,2026-08-19
MDA.TO,MDA,MDA Ltd.,Industrials,Industrials,MDA|MDA.TO,,58.6,138845290.0,8136333994.0,punctuation,0,0,0,0,1266284.0,2026-08-19,1603096.0,2026-08-19
0N9V.L,NAE.PA,North Atlantic Energies,Energy,Energy,0N9V.L|NAE.PA,lse-iob,43.482,12854000.0,558917051.44,canonicity,0,0,0,0,1043.0,2026-08-19,6916.0,2026-08-19
0QAG.L,IDL.PA,ID Logistics Group S.A.,Industrials,Industrials,0QAG.L|IDL.PA,lse-iob,411.0,6724000.0,2763564000.0,canonicity,1,0,0,0,452.0,2026-08-19,5389.0,2026-08-19
0HUR.L,CE,Celanese Corporation,Basic Materials,Basic Materials,0HUR.L|CE,lse-iob,46.01,109776090.0,5050800000.0,canonicity,1,0,0,0,1291.0,2026-08-19,1829919.0,2026-08-19
AXS.AS,AXS.L,Accsys Technologies PLC,Basic Materials,Basic Materials,AXS.AS|AXS.L,,0.6984,242933000.0,169652843.5892,symbol_length,0,0,0,0,124583.0,2026-08-19,70501.0,2026-08-19
0ROZ.L,XFAB.PA,X-FAB Silicon Foundries SE,Technology,Technology,0ROZ.L|XFAB.PA,lse-iob,9.0461,130631921.0,1181704926.82,canonicity,1,0,0,0,26672.0,2026-08-19,792266.0,2026-08-19
019175.KS,019170.KS,"Shinpoong Pharmaceutical Co.,Ltd",Healthcare,Healthcare,019170.KS|019175.KS,korea-preferred,8420.0,53699569.0,452150370980.0,canonicity,1,0,0,0,3092.0,2026-08-19,99211.0,2026-08-19
0JSZ.L,LADR,Ladder Capital Corp,Real Estate,Real Estate,0JSZ.L|LADR,lse-iob,9.95,124730611.0,1241069579.45,canonicity,1,0,0,0,315.0,2026-08-19,1098498.0,2026-08-19
TKO.TO,TKO.L,Trekor Metals Limited,Basic Materials,Basic Materials,TKO.L|TKO.TO,,6.88,365714000.0,2516112320.0,symbol_length,0,1,0,0,1198687.0,2026-08-19,9928.0,2026-08-19
WCN.TO,WCN,"Waste Connections, Inc.",Industrials,Industrials,WCN|WCN.TO,,167.9332,253457489.0,42563922448.34,shares,0,0,0,0,387596.0,2026-08-19,1541140.0,2026-08-19
0UGP.L,AIM.TO,Aimia Inc.,Financial Services,Financial Services,0UGP.L|AIM.TO,lse-iob,2.69,88672380.0,238528702.2,canonicity,1,0,0,0,363.0,2026-08-19,56825.0,2026-08-19
0ELV.L,GBT.PA,Guerbet S.A.,Healthcare,Healthcare,0ELV.L|GBT.PA,lse-iob,14.3,12641000.0,180766300.0,canonicity,0,0,0,0,1642.0,2026-08-19,14211.0,2026-08-19
0LWG.L,WY,Weyerhaeuser Company,Real Estate,Real Estate,0LWG.L|WY,lse-iob,23.94,721421000.0,17270818740.0,canonicity,1,0,0,0,10997.0,2026-08-19,5488277.0,2026-08-19
014915.KS,014910.KS,"Sungmoon Electronics Co., Ltd.",Technology,Technology,014910.KS|014915.KS,korea-preferred,2640.0,22110848.0,58372638720.0,canonicity,1,0,0,0,21399.0,2026-08-19,2517241.0,2026-08-19
0OPY.L,PARRO.PA,Parrot S.A.,Technology,Technology,0OPY.L|PARRO.PA,lse-iob,10.1,32401000.0,327250100.0,canonicity,1,0,0,0,263.0,2026-08-19,60349.0,2026-08-19
BRAG.TO,BRAG,Bragg Gaming Group Inc.,Technology,Technology,BRAG|BRAG.TO,,2.43,25600000.0,62208000.0,punctuation,0,0,0,0,9304.0,2026-08-19,36253.0,2026-08-19
0HXW.L,CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Consumer Cyclical,0HXW.L|CMG,lse-iob,34.2776,1277363000.0,43784928000.0,canonicity,1,0,0,0,158.0,2026-08-19,19958826.0,2026-08-19
0G68.L,KENDR.AS,Kendrion N.V.,Consumer Cyclical,Consumer Cyclical,0G68.L|KENDR.AS,lse-iob,16.9,15807427.0,267145516.3,canonicity,1,0,0,0,508.0,2026-08-19,18269.0,2026-08-19
BLCO.TO,BLCO,Bausch + Lomb Corporation,Healthcare,Healthcare,BLCO|BLCO.TO,,16.56,357100000.0,5913576000.0,punctuation,1,0,0,0,1981.0,2026-08-19,422017.0,2026-08-19
OGI.TO,OGI,Organigram Global Inc.,Healthcare,Healthcare,OGI|OGI.TO,,1.45,135131882.0,195941228.9,punctuation,0,0,0,0,212935.0,2026-08-19,889738.0,2026-08-19
AQNB,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities,AQN|AQN.TO|AQNB,symbol-extension,7.9916,565504241.0,4519260469.8278,canonicity,1,0,-1,-2,23782.0,2026-08-19,4435388.0,2026-08-19
AQN.TO,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities,AQN|AQN.TO|AQNB,,5.8714,769712719.0,4519260469.8278,punctuation,0,0,-2,-2,2657442.0,2026-08-19,4435388.0,2026-08-19
HIVE.TO,HIVE,HIVE Digital Technologies Ltd.,Technology,Technology,HIVE|HIVE.TO,,3.64,266251300.0,969154732.0,punctuation,0,0,0,0,4138447.0,2026-08-19,26905456.0,2026-08-19
ACB.TO,ACB,Aurora Cannabis Inc.,Healthcare,Healthcare,ACB|ACB.TO,,3.9604,61678703.0,244270922.9189,punctuation,0,0,0,0,456019.0,2026-08-19,1317815.0,2026-08-19
EMA.TO,EMA,Emera Incorporated,Utilities,Utilities,EMA|EMA.TO,,75.23,306400000.0,23050472000.0,punctuation,0,0,0,0,1114098.0,2026-08-19,497011.0,2026-08-19
TU,T.TO,Telus Corp,Communication Services,Communication Services,T.TO|TU,,15.0129,1572650000.0,23610000000.0,shares,0,0,0,0,7260479.0,2026-08-19,9291380.0,2026-08-19
0IRK.L,ALTA.PA,Altarea SCA,Real Estate,Real Estate,0IRK.L|ALTA.PA,lse-iob,43.7893,23358009.0,1022830380.0,canonicity,1,0,0,0,654.0,2026-08-19,8588.0,2026-08-19
0K76.L,RITM,Rithm Capital Corp.,Financial Services,Real Estate,0K76.L|RITM,lse-iob,9.39,558346329.0,5242872029.31,canonicity,1,0,0,0,4212.0,2026-08-19,5469687.0,2026-08-19
0KTI.L,ENB.TO,Enbridge Inc.,Energy,Energy,0KTI.L|ENB|ENB.TO,lse-iob,76.91,2184000000.0,167971440000.0,canonicity,1,0,0,0,2793.0,2026-08-19,7894006.0,2026-08-19
ENB,ENB.TO,Enbridge Inc.,Energy,Energy,0KTI.L|ENB|ENB.TO,,76.9805,2182000000.0,167971440000.0,shares,0,0,0,0,4405965.0,2026-08-19,7894006.0,2026-08-19
0QCV.L,ABBV,AbbVie Inc.,Healthcare,Healthcare,0QCV.L|ABBV,lse-iob,250.3942,1779803000.0,445652426880.0,canonicity,1,0,0,0,13435.0,2026-08-19,6672230.0,2026-08-19
0GJS.L,ALXIL.PA,Xilam Animation,Communication Services,Communication Services,0GJS.L|ALXIL.PA,lse-iob,3.77,5893000.0,22216610.0,canonicity,0,0,0,0,1836.0,2026-08-19,16655.0,2026-08-19
0K05.L,MED,"Medifast, Inc.",Consumer Cyclical,Consumer Cyclical,0K05.L|MED,lse-iob,10.61,11135000.0,118142350.0,canonicity,1,0,0,0,450.0,2026-08-19,221962.0,2026-08-19
EDR.TO,EXK,Endeavour Silver Corp.,Basic Materials,Basic Materials,0R2C.L|EDR.TO|EXK,,8.28,296096000.0,2451674880.0,punctuation,0,0,0,0,883609.0,2026-08-19,6835253.0,2026-08-19
0R2C.L,EXK,Endeavour Silver Corp.,Basic Materials,Basic Materials,0R2C.L|EDR.TO|EXK,lse-iob,8.28,296096000.0,2451674880.0,canonicity,1,0,0,0,28629.0,2026-08-19,6835253.0,2026-08-19
DTG,DTE,DTE Energy Company 2021 Series,Utilities,Utilities,0I6Q.L|DTE|DTG,,152.37,208000000.0,31692960000.0,volavg,1,0,-1,-2,38962.0,2026-08-19,1384109.0,2026-08-19
0I6Q.L,DTE,DTE Energy Company,Utilities,Utilities,0I6Q.L|DTE|DTG,lse-iob,152.37,208000000.0,31692960000.0,canonicity,1,0,-2,-2,1656.0,2026-08-19,1384109.0,2026-08-19
PPLC,PPL,PPL Corporation,Utilities,Utilities,0KEJ.L|PPL|PPLC,symbol-extension,49.07,752358000.0,36918207060.0,canonicity,1,0,-1,-2,263564.0,2026-08-19,9172338.0,2026-08-19
0KEJ.L,PPL,PPL Corporation,Utilities,Utilities,0KEJ.L|PPL|PPLC,lse-iob,49.07,752358000.0,36918207060.0,canonicity,1,0,-2,-2,3596.0,2026-08-19,9172338.0,2026-08-19
0XVU.L,ZS,"Zscaler, Inc.",Technology,Technology,0XVU.L|ZS,lse-iob,130.68,160741000.0,21005633880.0,canonicity,1,0,0,0,5745.0,2026-08-19,4262219.0,2026-08-19
0N7N.L,CDA.PA,Compagnie des Alpes S.A.,Consumer Cyclical,Consumer Cyclical,0N7N.L|CDA.PA,lse-iob,23.6,50693000.0,1196354800.0,canonicity,0,0,0,0,8924.0,2026-08-19,33521.0,2026-08-19
BIPC.TO,BIPC,Brookfield Infrastructure Corporation,Utilities,Utilities,BIPC|BIPC.TO,,38.5,122990668.0,4735140718.0,punctuation,0,0,0,0,268165.0,2026-08-19,1045435.0,2026-08-19
0LK3.L,MTN,"Vail Resorts, Inc.",Consumer Cyclical,Consumer Cyclical,0LK3.L|MTN,lse-iob,128.1687,35633000.0,4567033800.0,canonicity,1,0,0,0,51.0,2026-08-19,749795.0,2026-08-19
0DI7.L,AJAX.AS,AFC Ajax N.V.,Communication Services,Communication Services,0DI7.L|AJAX.AS,lse-iob,8.5,18333333.0,155833330.5,canonicity,1,0,0,0,27.0,2026-08-19,1728.0,2026-08-19
BLDP.TO,BLDP,Ballard Power Systems Inc.,Industrials,Industrials,BLDP|BLDP.TO,,3.89,301486701.0,1172783266.89,punctuation,0,0,0,0,1429215.0,2026-08-19,7621348.0,2026-08-19
WFG.TO,WFG,West Fraser Timber Co. Ltd.,Basic Materials,Basic Materials,WFG|WFG.TO,,96.01,78304000.0,7517967040.0,punctuation,0,0,0,0,169663.0,2026-08-19,216738.0,2026-08-19
0HVA.L,PIG.PA,Haulotte Group S.A.,Industrials,Industrials,0HVA.L|PIG.PA,lse-iob,2.23,33531000.0,74774130.0,canonicity,1,0,0,0,442.0,2026-08-19,7146.0,2026-08-19
TXP.TO,TXP.L,Touchstone Exploration Inc.,Energy,Energy,TXP.L|TXP.TO,,0.0895,330879301.0,29610884.9654,symbol_length,0,0,0,0,158149.0,2026-08-19,397643.0,2026-08-19
CIMN,CIM,Chimera Investment Corporation,Real Estate,Real Estate,CIM|CIMN,symbol-extension,13.34,83813331.0,1118069835.54,canonicity,1,0,0,0,7600.0,2026-08-19,723998.0,2026-08-19
0A6Y.L,XRX,Xerox Holdings Corporation,Technology,Technology,0A6Y.L|XRX,lse-iob,3.4195,130895000.0,447590000.0,canonicity,1,0,0,0,2426.0,2026-08-19,4417063.0,2026-08-19
ACT.TO,ADUR,Aduro Clean Technologies Inc.,Industrials,Industrials,ACT.TO|ADUR,,14.82,32945095.0,488246307.9,punctuation,1,0,0,0,22341.0,2026-08-19,555346.0,2026-08-19
STC.TO,SANG,Sangoma Technologies Corporation,Technology,Technology,SANG|STC.TO,,5.48,33152692.0,181676752.16,punctuation,0,0,0,0,16757.0,2026-08-19,6909.0,2026-08-19
0QAU.L,VMX.PA,Verimatrix S.A.,Technology,Technology,0QAU.L|VMX.PA,lse-iob,0.2296,87721000.0,20138827.5278,canonicity,1,0,0,0,2515.0,2026-08-19,139741.0,2026-08-19
0QVW.L,ATEME.PA,Ateme S.A.,Technology,Technology,0QVW.L|ATEME.PA,lse-iob,7.0,11572363.0,81006541.0,canonicity,1,0,0,0,63.0,2026-08-19,17523.0,2026-08-19
456040.KS,010060.KS,OCI Company Ltd.,Basic Materials,Basic Materials,010060.KS|456040.KS,,214500.0,23001000.0,4933714500000.0,volavg_raw,0,0,0,0,66913.0,2026-08-19,335505.0,2026-08-19
0RHT.L,SIFG.AS,Sif Holding N.V.,Industrials,Industrials,0RHT.L|SIFG.AS,lse-iob,5.1,29888612.0,152431921.2,canonicity,1,0,0,0,1148.0,2026-08-19,110664.0,2026-08-19
ELVA.TO,ELVA,Electrovaya Inc.,Industrials,Industrials,ELVA|ELVA.TO,,10.5,49744052.0,522312546.0,punctuation,0,0,0,0,174422.0,2026-08-19,1027532.0,2026-08-19
GTE.TO,GTE.L,Gran Tierra Energy Inc.,Energy,Energy,GTE.L|GTE.TO,,6.25,35368716.0,221054475.0,symbol_length,0,1,0,0,73315.0,2026-08-19,3271.0,2026-08-19
0A1S.L,DOW,Dow Inc.,Basic Materials,Basic Materials,0A1S.L|DOW,lse-iob,26.8306,723500000.0,19411920000.0,canonicity,1,0,0,0,538.0,2026-08-19,11270223.0,2026-08-19
INGA.AS,ING,ING Groep N.V.,Financial Services,Financial Services,ING|INGA.AS,,27.67,2868700000.0,79376929000.0,shares,0,0,0,0,6617629.0,2026-08-19,3202468.0,2026-08-19
0HWG.L,CC,The Chemours Company,Basic Materials,Basic Materials,0HWG.L|CC,lse-iob,20.5412,151225060.0,3106342531.8,canonicity,1,0,0,0,2053.0,2026-08-19,2669653.0,2026-08-19
0K5R.L,NAVI,Navient Corporation,Financial Services,Financial Services,0K5R.L|NAVI,lse-iob,8.7312,92593000.0,808450000.0,canonicity,1,0,0,0,377.0,2026-08-19,1174133.0,2026-08-19
HUT.TO,HUT,Hut 8 Mining Corp.,Financial Services,Financial Services,HUT|HUT.TO,,65.24,111064728.0,7245862854.72,shares,0,0,0,0,468396.0,2026-08-19,4429537.0,2026-08-19
LBRDA,LBRDK,Liberty Broadband Corporation,Communication Services,Communication Services,LBRDA|LBRDK|LBRDP,,33.28,143000000.0,4759040000.0,volavg_raw,0,0,0,0,214811.0,2026-08-19,1898438.0,2026-08-19
LBRDP,LBRDK,Liberty Broadband Corporation,Communication Services,Communication Services,LBRDA|LBRDK|LBRDP,,33.28,143000000.0,4759040000.0,volavg,1,0,0,0,9811.0,2026-08-19,1898438.0,2026-08-19
0OQ0.L,VAC.PA,Pierre et Vacances S.A.,Consumer Cyclical,Consumer Cyclical,0OQ0.L|VAC.PA,lse-iob,1.61,462022000.0,743855420.0,canonicity,1,0,0,0,17660.0,2026-08-19,403121.0,2026-08-19
0J5I.L,HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Consumer Cyclical,0J5I.L|HLT,lse-iob,330.46,227000000.0,75014420000.0,canonicity,1,0,0,0,903.0,2026-08-19,2129577.0,2026-08-19
FRX.TO,FENC,Fennec Pharmaceuticals Inc.,Healthcare,Healthcare,FENC|FRX.TO,,10.75,34545000.0,371358750.0,punctuation,1,0,0,0,816.0,2026-08-19,237551.0,2026-08-19
AGN.AS,AEG,Aegon N.V.,Financial Services,Financial Services,AEG|AGN.AS,,6.64,1512525592.0,10043169930.88,punctuation,0,0,0,0,4268506.0,2026-08-19,4891537.0,2026-08-19
0HSU.L,CWH,"Camping World Holdings, Inc.",Consumer Cyclical,Consumer Cyclical,0HSU.L|CWH,lse-iob,7.63,63668000.0,485786840.0,canonicity,1,0,0,0,311.0,2026-08-19,2332419.0,2026-08-19
IP,IPC.L,International Paper Company,Basic Materials,Basic Materials,IP|IPC.L,,38.1,529500000.0,20173950000.0,shares,0,1,0,0,5596060.0,2026-08-19,52403.0,2026-08-19
ATS.TO,ATS,ATS Corporation,Industrials,Industrials,ATS|ATS.TO,,40.88,98116984.0,4011022305.92,punctuation,0,0,0,0,395818.0,2026-08-19,210182.0,2026-08-19
GFL.TO,GFL,GFL Environmental Inc.,Industrials,Industrials,GFL|GFL.TO,,52.15,361371647.0,18845531391.05,punctuation,0,0,0,0,778325.0,2026-08-19,2814669.0,2026-08-19
0JX5.L,MAC,The Macerich Company,Real Estate,Real Estate,0JX5.L|MAC,lse-iob,25.19,273715000.0,6894880850.0,canonicity,1,0,0,0,1996.0,2026-08-19,3601037.0,2026-08-19
003075.KS,003070.KS,Kolon Global Corporation,Industrials,Industrials,003070.KS|003075.KS,korea-preferred,10560.0,26165000.0,276302400000.0,canonicity,1,0,0,0,1336.0,2026-08-19,37189.0,2026-08-19
TA.TO,TAC,TransAlta Corporation,Utilities,Utilities,TA.TO|TAC,,19.62,302000000.0,5925240000.0,punctuation,0,0,0,0,2006275.0,2026-08-19,1780011.0,2026-08-19
0K3W.L,MYGN,"Myriad Genetics, Inc.",Healthcare,Healthcare,0K3W.L|MYGN,lse-iob,5.71,94800000.0,541308000.0,canonicity,1,0,0,0,237.0,2026-08-19,1904655.0,2026-08-19
0HK4.L,CAR,"Avis Budget Group, Inc.",Industrials,Industrials,0HK4.L|CAR,lse-iob,147.83,35300000.0,5218399000.0,canonicity,1,0,0,0,857.0,2026-08-19,665998.0,2026-08-19
0UU0.L,EFR.TO,Energy Fuels Inc.,Energy,Energy,0UU0.L|EFR.TO,lse-iob,13.5335,249323000.0,3374215975.0,canonicity,1,0,0,0,20865.0,2026-08-19,727184.0,2026-08-19
002025.KS,002020.KS,Kolon Corporation,Industrials,Industrials,002020.KS|002025.KS,korea-preferred,46350.0,14057000.0,651541950000.0,canonicity,1,0,0,0,6496.0,2026-08-19,106306.0,2026-08-19
BMNP,BMNR,"Bitmine Immersion Technologies, Inc.",Financial Services,Financial Services,BMNP|BMNR,,18.85,551788656.0,10401216165.6,volavg,1,0,0,0,62813.0,2026-08-19,35375800.0,2026-08-19
ALNOV.PA,NCYT.L,Novacyt S.A.,Healthcare,Healthcare,ALNOV.PA|NCYT.L,,0.391,70626248.0,27614862.968,symbol_length,0,0,0,0,469663.0,2026-08-19,185563.0,2026-08-19
WPRT,WPRT.TO,Westport Fuel Systems Inc.,Consumer Cyclical,Consumer Cyclical,WPRT|WPRT.TO,,2.26,17773465.0,40168030.9,shares,0,1,0,0,1054395.0,2026-08-19,11400.0,2026-08-19
BEPC.TO,BEPC,Brookfield Renewable Corporation,Utilities,Utilities,BEPC|BEPC.TO,,37.12,182381589.0,6770004583.68,punctuation,0,0,0,0,348553.0,2026-08-19,1663796.0,2026-08-19
0I0X.L,CDXS,"Codexis, Inc.",Healthcare,Healthcare,0I0X.L|CDXS,lse-iob,2.26,91053000.0,205779780.0,canonicity,1,0,0,0,21109.0,2026-08-19,1110504.0,2026-08-19
0IV3.L,GERN,Geron Corporation,Healthcare,Healthcare,0IV3.L|GERN,lse-iob,1.28,670696000.0,858490880.0,canonicity,1,0,0,0,12482.0,2026-08-19,11710991.0,2026-08-19
0QW7.L,VLTSA.PA,Voltalia S.A.,Utilities,Utilities,0QW7.L|VLTSA.PA,lse-iob,7.79,131325000.0,1023021750.0,canonicity,1,0,0,0,10050.0,2026-08-19,113759.0,2026-08-19
0P07.L,FF.TO,First Mining Gold Corp.,Basic Materials,Basic Materials,0P07.L|FF.TO,lse-iob,0.62,1386727279.0,859770912.98,canonicity,1,0,0,0,24200.0,2026-08-19,3546579.0,2026-08-19
WEED.TO,CGC,Canopy Growth Corporation,Healthcare,Healthcare,CGC|WEED.TO,,1.38,422264025.0,582724354.5,punctuation,0,0,0,0,1107035.0,2026-08-19,4838733.0,2026-08-19
0OB3.L,VLA.PA,Valneva SE,Healthcare,Healthcare,0OB3.L|VALN|VLA.PA,lse-iob,2.26,189646915.0,428602027.9,canonicity,1,0,-2,-2,61823.0,2026-08-19,673817.0,2026-08-19
VALN,VLA.PA,Valneva SE,Healthcare,Healthcare,0OB3.L|VALN|VLA.PA,,4.52,94823457.0,428602027.9,shares,0,0,-1,-2,77744.0,2026-08-19,673817.0,2026-08-19
0DO7.L,AVT.PA,Avenir Telecom S.A.,Technology,Technology,0DO7.L|AVT.PA,lse-iob,0.0872,73880366.0,6442367.9152,canonicity,1,0,0,0,3612.0,2026-08-19,281874.0,2026-08-19
0J4V.L,HRTX,"Heron Therapeutics, Inc.",Healthcare,Healthcare,0J4V.L|HRTX,lse-iob,0.4268,190335000.0,81234978.0,canonicity,1,0,0,0,12412.0,2026-08-19,3513550.0,2026-08-19
ALCLS.PA,CLLS,Cellectis S.A.,Healthcare,Healthcare,ALCLS.PA|CLLS,,2.9468,100647451.0,296590364.4046,punctuation,0,0,0,0,198122.0,2026-08-19,31079.0,2026-08-19
BEP-UN.TO,BEP,Brookfield Renewable Partners L.P.,Utilities,Utilities,BEP|BEP-UN.TO,,34.73,300111626.0,10422876770.98,punctuation,0,0,0,0,340412.0,2026-08-19,931326.0,2026-08-19
0UYN.L,GOLD.TO,GoldMining Inc.,Basic Materials,Basic Materials,0UYN.L|GOLD.TO,lse-iob,1.55,214106198.0,331864606.9,canonicity,1,0,0,0,12472.0,2026-08-19,412592.0,2026-08-19
PRN.TO,PROF,Profound Medical Corp.,Healthcare,Healthcare,PRN.TO|PROF,,6.6387,36350665.0,241321886.7488,punctuation,0,0,0,0,12857.0,2026-08-19,89953.0,2026-08-19
BBUC.TO,BBUC,Brookfield Business Corporation,Industrials,Industrials,BBUC|BBUC.TO,,29.9732,206200000.0,6180472350.0,shares,0,0,0,0,144100.0,2026-08-19,451822.0,2026-08-19
CRDL.TO,CRDL,Cardiol Therapeutics Inc.,Healthcare,Healthcare,CRDL|CRDL.TO,,1.49,114935371.0,171253702.79,punctuation,0,0,0,0,95720.0,2026-08-19,722495.0,2026-08-19
0R3M.L,VVY.AS,Vivoryon Therapeutics N.V.,Healthcare,Healthcare,0R3M.L|VVY.AS,lse-iob,1.08,29614327.0,31983473.16,canonicity,1,0,0,0,3012.0,2026-08-19,62791.0,2026-08-19
KEEL.TO,KEEL,Keel Infrastructure Corp.,Technology,Technology,KEEL|KEEL.TO,,5.74,605370634.0,3474827439.16,punctuation,1,0,0,0,5413666.0,2026-08-19,72545179.0,2026-08-19
DBVT,DBV.PA,DBV Technologies S.A.,Healthcare,Healthcare,DBV.PA|DBVT,,16.3015,85660570.0,1396395083.1465,shares,0,0,0,0,315960.0,2026-08-19,1080137.0,2026-08-19
0RNP.L,AVTX.AS,Avantium N.V.,Basic Materials,Basic Materials,0RNP.L|AVTX.AS,lse-iob,6.84,21347261.0,146015265.24,canonicity,1,0,0,0,5516.0,2026-08-19,215632.0,2026-08-19
ASTL.TO,ASTL,Algoma Steel Group Inc.,Basic Materials,Basic Materials,ASTL|ASTL.TO,,5.7489,109300000.0,628358540.85,punctuation,0,0,0,0,522729.0,2026-08-19,1053395.0,2026-08-19
004545.KS,004540.KS,"KleanNara Co., Ltd.",Basic Materials,Basic Materials,004540.KS|004545.KS,korea-preferred,1396.0,37601247.0,52491340812.0,canonicity,1,0,0,0,4165.0,2026-08-19,353763.0,2026-08-19
