source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
TKO.L,ejected_below_floor,84969.85678999999,2026-08-21|GBp,1000000.0
TSND.TO,ejected_below_floor,118996.7063319,2026-08-21|CAD,1000000.0
0ELV.L,ejected_below_floor,15098.1794912,2026-08-21|EUR,1000000.0
217820.KQ,ejected_below_floor,339758.488471752,2026-08-21|KRW,1000000.0
CRTO.PA,ejected_below_floor,83065.114,2026-08-21|EUR,1000000.0
0L8A.L,ejected_below_floor,308896.4,2026-08-21|USD,1000000.0
KINV-A.ST,ejected_below_floor,64091.254850000005,2026-08-21|SEK,1000000.0
021050.KS,ejected_below_floor,277225.7417012569,2026-08-21|KRW,1000000.0
ALGLD.PA,ejected_below_floor,59566.397632000015,2026-08-21|EUR,1000000.0
0SOM.L,ejected_below_floor,36871.136284500004,2026-08-21|SEK,1000000.0
CAF.PA,ejected_below_floor,157486.8412544,2026-08-21|EUR,1000000.0
CKI.TO,ejected_below_floor,113607.8212005,2026-08-21|CAD,1000000.0
SBS.DE,ejected_below_floor,322983.02052799996,2026-08-21|EUR,1000000.0
ABEO.PA,ejected_below_floor,45395.2311904,2026-08-21|EUR,1000000.0
CAV.L,ejected_below_floor,83807.89201785,2026-08-21|GBp,1000000.0
0DSJ.L,ejected_below_floor,2964.0500383999997,2026-08-21|NOK,1000000.0
EBK.DE,ejected_below_floor,19225.769216,2026-08-21|EUR,1000000.0
SAXG.ST,ejected_below_floor,2549.91597,2026-08-21|SEK,1000000.0
0QKU.L,ejected_below_floor,106548.53,2026-08-21|USD,1000000.0
0ROZ.L,ejected_below_floor,184915.7918485504,2026-08-21|EUR,1000000.0
CAMBI.OL,ejected_below_floor,88836.871824,2026-08-21|NOK,1000000.0
0RI3.L,ejected_below_floor,2561.537692,2026-08-21|NOK,1000000.0
ICE.TO,ejected_below_floor,2166.9355575,2026-08-21|CAD,1000000.0
T3T1.DE,ejected_below_floor,642.4204608000001,2026-08-21|EUR,1000000.0
014915.KS,ejected_below_floor,50308.55703232905,2026-08-21|KRW,1000000.0
ITERA.OL,ejected_below_floor,11470.0349008,2026-08-21|NOK,1000000.0
0LWG.L,ejected_below_floor,268326.8,2026-08-21|USD,1000000.0
BRAG,ejected_below_floor,44229.41,2026-08-21|USD,1000000.0
SGE.DE,ejected_below_floor,368778.5644032,2026-08-21|EUR,1000000.0
AOMD.DE,ejected_below_floor,124749.51014400003,2026-08-21|EUR,1000000.0
CRLA.PA,ejected_below_floor,74903.83248000001,2026-08-21|EUR,1000000.0
000680.KS,ejected_below_floor,434794.3728402687,2026-08-21|KRW,1000000.0
0HXW.L,ejected_below_floor,5751.121,2026-08-21|USD,1000000.0
0J2E.L,ejected_below_floor,303415.83999999997,2026-08-21|USD,1000000.0
C9F.DE,ejected_below_floor,47388.84030720001,2026-08-21|EUR,1000000.0
CMC.DE,ejected_below_floor,309519.138096,2026-08-21|EUR,1000000.0
SOT.DE,ejected_below_floor,5572.966190400001,2026-08-21|EUR,1000000.0
PARRO.PA,ejected_below_floor,632030.233984,2026-08-21|EUR,1000000.0
WEW.DE,ejected_below_floor,340203.168,2026-08-21|EUR,1000000.0
0IHP.L,ejected_below_floor,38321.92,2026-08-21|USD,1000000.0
AIM.TO,ejected_below_floor,111182.21278155,2026-08-21|CAD,1000000.0
0HEC.L,ejected_below_floor,151728.52000000002,2026-08-21|USD,1000000.0
HNL.DE,ejected_below_floor,16968.4388704,2026-08-21|EUR,1000000.0
SDOS.ST,ejected_below_floor,11152.511132000001,2026-08-21|SEK,1000000.0
0IQC.L,ejected_below_floor,38109.6,2026-08-21|USD,1000000.0
FPAR-A.ST,ejected_below_floor,732339.321,2026-08-21|SEK,1000000.0
FPAR-D.ST,ejected_below_floor,181649.7144,2026-08-21|SEK,1000000.0
TROAX.ST,ejected_below_floor,862376.8062,2026-08-21|SEK,1000000.0
030610.KS,ejected_below_floor,558559.8605551287,2026-08-21|KRW,1000000.0
0RAR.L,ejected_below_floor,68116.350256,2026-08-21|EUR,1000000.0
0E9V.L,ejected_below_floor,86508.424592,2026-08-21|EUR,1000000.0
0GMG.L,ejected_below_floor,89621.3264625,2026-08-21|SEK,1000000.0
0RKK.L,ejected_below_floor,1436.0493350000002,2026-08-21|SEK,1000000.0
ALEMS.BR,ejected_below_floor,441.54521600000004,2026-08-21|EUR,1000000.0
0FH7.L,ejected_below_floor,35265.64128,2026-08-21|EUR,1000000.0
NRC.OL,ejected_below_floor,296434.028184,2026-08-21|NOK,1000000.0
SHLE.TO,ejected_below_floor,204013.51931970002,2026-08-21|CAD,1000000.0
MYPS,ejected_below_floor,450114.916,2026-08-21|USD,1000000.0
MELG.OL,ejected_below_floor,9292.39882,2026-08-21|NOK,1000000.0
027740.KS,ejected_below_floor,420679.11305278237,2026-08-21|KRW,1000000.0
GBT.PA,ejected_below_floor,121565.12036800002,2026-08-21|EUR,1000000.0
ITB.DE,ejected_below_floor,747008.1908032001,2026-08-21|EUR,1000000.0
ASRV,ejected_below_floor,90495.54,2026-08-21|USD,1000000.0
ALHUN.PA,ejected_below_floor,1688.1451680000002,2026-08-21|EUR,1000000.0
4C.ST,ejected_below_floor,77859.612068,2026-08-21|SEK,1000000.0
BRAG.TO,ejected_below_floor,13890.311135999998,2026-08-21|CAD,1000000.0
BLCO.TO,ejected_below_floor,34086.763526400006,2026-08-21|CAD,1000000.0
038290.KQ,ejected_below_floor,385892.048054625,2026-08-21|KRW,1000000.0
DPT.PA,ejected_below_floor,3630.0039795840003,2026-08-21|EUR,1000000.0
MCP.DE,ejected_below_floor,11352.674796800002,2026-08-21|EUR,1000000.0
0OPY.L,ejected_below_floor,2958.051472,2026-08-21|EUR,1000000.0
WPAY.ST,ejected_below_floor,4341.0483970000005,2026-08-21|SEK,1000000.0
1SI.DE,ejected_below_floor,69126.3965328,2026-08-21|EUR,1000000.0
EKT.DE,ejected_below_floor,830594.3235200001,2026-08-21|EUR,1000000.0
ALX.AS,ejected_below_floor,1853.9797184,2026-08-21|EUR,1000000.0
MSAG.DE,ejected_below_floor,5147.677444800001,2026-08-21|EUR,1000000.0
122990.KQ,ejected_below_floor,445392.4558944525,2026-08-21|KRW,1000000.0
KTF.DE,ejected_below_floor,47184.7184064,2026-08-21|EUR,1000000.0
STRO.OL,ejected_below_floor,23715.9844064,2026-08-21|NOK,1000000.0
SIS.DE,ejected_below_floor,24419.491200000004,2026-08-21|EUR,1000000.0
DRIL.ST,ejected_below_floor,8563.017484,2026-08-21|SEK,1000000.0
099190.KQ,ejected_below_floor,871189.0574016001,2026-08-21|KRW,1000000.0
CRWN.TO,ejected_below_floor,2529.7489728,2026-08-21|CAD,1000000.0
0ND2.L,ejected_below_floor,76465.6711344,2026-08-21|EUR,1000000.0
GMX.TO,ejected_below_floor,40464.5169618,2026-08-21|CAD,1000000.0
DLAB.ST,ejected_below_floor,4420.300752,2026-08-21|SEK,1000000.0
GFP.TO,ejected_below_floor,5719.923796499999,2026-08-21|CAD,1000000.0
DAR.DE,ejected_below_floor,9846.991696000003,2026-08-21|EUR,1000000.0
ALNLF.PA,ejected_below_floor,19909.413859456003,2026-08-21|EUR,1000000.0
SRT.DE,ejected_below_floor,892246.4657279999,2026-08-21|EUR,1000000.0
VS,ejected_below_floor,56028.6969,2026-08-21|USD,1000000.0
CFYN.L,ejected_below_floor,1895.2308899999998,2026-08-21|GBp,1000000.0
5EA.DE,ejected_below_floor,3973.7562064,2026-08-21|EUR,1000000.0
WSL.L,ejected_below_floor,116.7811617,2026-08-21|GBp,1000000.0
BON.PA,ejected_below_floor,137049.11854400003,2026-08-21|EUR,1000000.0
BEZ.DE,ejected_below_floor,10087.2210496,2026-08-21|EUR,1000000.0
0AAJ.L,ejected_below_floor,602093.0070629532,2026-08-21|CHF,1000000.0
SCANA.OL,ejected_below_floor,43246.8384704,2026-08-21|NOK,1000000.0
005257.KS,ejected_below_floor,12281.68562313,2026-08-21|KRW,1000000.0
B3.ST,ejected_below_floor,32055.32211,2026-08-21|SEK,1000000.0
MEAB-B.ST,ejected_below_floor,11413.9662,2026-08-21|SEK,1000000.0
PZS.DE,ejected_below_floor,32503.108070400005,2026-08-21|EUR,1000000.0
0CHZ.L,ejected_below_floor,3685.6038912000004,2026-08-21|EUR,1000000.0
ALIMO.PA,ejected_below_floor,99.486816,2026-08-21|EUR,1000000.0
SNOR.OL,ejected_below_floor,32002.23312,2026-08-21|NOK,1000000.0
001070.KS,ejected_below_floor,70144.6082120245,2026-08-21|KRW,1000000.0
BYFC,ejected_below_floor,71126.52,2026-08-21|USD,1000000.0
BVB.DE,ejected_below_floor,407305.98762160004,2026-08-21|EUR,1000000.0
ALDUX.PA,ejected_below_floor,4770.0681616,2026-08-21|EUR,1000000.0
ALECP.PA,ejected_below_floor,8120.7470198400015,2026-08-21|EUR,1000000.0
7HP.DE,ejected_below_floor,161754.083568,2026-08-21|EUR,1000000.0
AAB.TO,ejected_below_floor,243.971811,2026-08-21|CAD,1000000.0
BEWI.OL,ejected_below_floor,225491.75767199998,2026-08-21|NOK,1000000.0
298540.KQ,ejected_below_floor,114020.6915753619,2026-08-21|KRW,1000000.0
DCM.TO,ejected_below_floor,212561.10741599998,2026-08-21|CAD,1000000.0
ITAB.ST,ejected_below_floor,648892.02,2026-08-21|SEK,1000000.0
0LXB.L,ejected_below_floor,271895.68,2026-08-21|USD,1000000.0
DOMH,ejected_below_floor,432436.38,2026-08-21|USD,1000000.0
IXI.L,ejected_below_floor,5520.0377085,2026-08-21|GBp,1000000.0
VLN.TO,ejected_below_floor,40888.0673145,2026-08-21|CAD,1000000.0
AIRG,ejected_below_floor,459075.39999999997,2026-08-21|USD,1000000.0
BST.DE,ejected_below_floor,18134.8928,2026-08-21|EUR,1000000.0
CFC.DE,ejected_below_floor,2043.2365728,2026-08-21|EUR,1000000.0
DFTK.DE,ejected_below_floor,1457.2267600000002,2026-08-21|EUR,1000000.0
ALYA.TO,ejected_below_floor,43482.8874564,2026-08-21|CAD,1000000.0
NEOBO.ST,ejected_below_floor,701163.87369,2026-08-21|SEK,1000000.0
ACQ.TO,ejected_below_floor,632214.3367647,2026-08-21|CAD,1000000.0
MAR.LS,ejected_below_floor,47885.4395328,2026-08-21|EUR,1000000.0
NBA.LS,ejected_below_floor,34855.171200000004,2026-08-21|EUR,1000000.0
O3P.DE,ejected_below_floor,23741.172000000002,2026-08-21|EUR,1000000.0
LCFS.TO,ejected_below_floor,418169.04706529994,2026-08-21|CAD,1000000.0
BAFN,ejected_below_floor,156251.25,2026-08-21|USD,1000000.0
AWC.DE,ejected_below_floor,15214.711251200002,2026-08-21|EUR,1000000.0
CVO.TO,ejected_below_floor,795093.9491285998,2026-08-21|CAD,1000000.0
MIND.L,ejected_below_floor,286.7357717,2026-08-21|GBp,1000000.0
UTG.ST,ejected_below_floor,25603.39712,2026-08-21|SEK,1000000.0
NRA.DE,ejected_below_floor,5179.112032,2026-08-21|EUR,1000000.0
0EOF.L,ejected_below_floor,159293.66087979998,2026-08-21|NOK,1000000.0
ARCOMA.ST,ejected_below_floor,5081.6524500000005,2026-08-21|SEK,1000000.0
SPOG.OL,ejected_below_floor,105913.7711928,2026-08-21|NOK,1000000.0
0L8F.L,ejected_below_floor,371363.02,2026-08-21|USD,1000000.0
BRIN-B.ST,ejected_below_floor,51688.92099,2026-08-21|SEK,1000000.0
IBU.DE,ejected_below_floor,34823.284400000004,2026-08-21|EUR,1000000.0
0L7F.L,ejected_below_floor,190314.63,2026-08-21|USD,1000000.0
WMB.DE,ejected_below_floor,6946.0929648,2026-08-21|EUR,1000000.0
009320.KS,ejected_below_floor,184619.1679027731,2026-08-21|KRW,1000000.0
0O27.L,ejected_below_floor,51677.48736000001,2026-08-21|EUR,1000000.0
QBY0.DE,ejected_below_floor,93800.761824,2026-08-21|EUR,1000000.0
FLOWS.ST,ejected_below_floor,3793.1824,2026-08-21|SEK,1000000.0
0NL1.L,ejected_below_floor,563148.7396704,2026-08-21|EUR,1000000.0
ADTR.ST,ejected_below_floor,31672.6767,2026-08-21|SEK,1000000.0
EAPI.PA,ejected_below_floor,171990.75399088,2026-08-21|EUR,1000000.0
027970.KS,ejected_below_floor,58157.9656325955,2026-08-21|KRW,1000000.0
MDM.PA,ejected_below_floor,20387.9793024,2026-08-21|EUR,1000000.0
WILD.TO,ejected_below_floor,137810.250342,2026-08-21|CAD,1000000.0
ESI.TO,ejected_below_floor,646592.5698876,2026-08-21|CAD,1000000.0
0IRK.L,ejected_below_floor,76135.93843200001,2026-08-21|EUR,1000000.0
PREC.ST,ejected_below_floor,75296.8840946,2026-08-21|SEK,1000000.0
0H14.L,ejected_below_floor,20282.9273955,2026-08-21|SEK,1000000.0
006200.KS,ejected_below_floor,99534.23326212443,2026-08-21|KRW,1000000.0
0RUU.L,kept_no_reading,,not-captured,1000000.0
0MKP.L,ejected_below_floor,98725.93897600002,2026-08-21|EUR,1000000.0
XD4.DE,ejected_below_floor,59106.416048,2026-08-21|EUR,1000000.0
NN6.DE,ejected_below_floor,41556.3155648,2026-08-21|EUR,1000000.0
INR.DE,ejected_below_floor,124920.1625,2026-08-21|EUR,1000000.0
OGI.TO,ejected_below_floor,261716.01855749998,2026-08-21|CAD,1000000.0
SYN.IC,ejected_below_floor,11018.525259,2026-08-21|ISK,1000000.0
0HM0.L,ejected_below_floor,777989.6839680001,2026-08-21|EUR,1000000.0
EMR.L,ejected_below_floor,4392.141726,2026-08-21|GBp,1000000.0
SOGN.OL,ejected_below_floor,10471.828976,2026-08-21|NOK,1000000.0
TRAC-B.ST,ejected_below_floor,44892.3888,2026-08-21|SEK,1000000.0
0HEW.L,ejected_below_floor,95600.97,2026-08-21|USD,1000000.0
FNM.ST,ejected_below_floor,138031.45440000002,2026-08-21|SEK,1000000.0
GRVO.PA,ejected_below_floor,6678.8352,2026-08-21|EUR,1000000.0
0KTI.L,ejected_below_floor,140008.9750731,2026-08-21|CAD,1000000.0
YRB.TO,ejected_below_floor,4414.497921,2026-08-21|CAD,1000000.0
TOBII.ST,ejected_below_floor,301677.8608998,2026-08-21|SEK,1000000.0
ASLI.L,ejected_below_floor,179933.544896868,2026-08-21|GBp,1000000.0
PBEE.L,ejected_below_floor,185190.6616049,2026-08-21|GBp,1000000.0
ALICA.PA,ejected_below_floor,90932.8282464,2026-08-21|EUR,1000000.0
SWN.DE,ejected_below_floor,5270.505398400001,2026-08-21|EUR,1000000.0
CAR.DE,ejected_below_floor,131589.7157424,2026-08-21|EUR,1000000.0
PARB.OL,ejected_below_floor,478239.73232,2026-08-21|NOK,1000000.0
MNTC.ST,ejected_below_floor,12891.64688,2026-08-21|SEK,1000000.0
BOKUS.ST,ejected_below_floor,29966.433,2026-08-21|SEK,1000000.0
BICO.ST,ejected_below_floor,703552.2894540001,2026-08-21|SEK,1000000.0
0K05.L,ejected_below_floor,5359.5,2026-08-21|USD,1000000.0
DRM.TO,ejected_below_floor,447763.9455530999,2026-08-21|CAD,1000000.0
DMRE.DE,ejected_below_floor,2636.574552,2026-08-21|EUR,1000000.0
GRNQ,ejected_below_floor,68673.18,2026-08-21|USD,1000000.0
0GJS.L,ejected_below_floor,11197.902067199999,2026-08-21|EUR,1000000.0
SLIGR.AS,ejected_below_floor,872938.7416384001,2026-08-21|EUR,1000000.0
TITA-B.ST,ejected_below_floor,9656.135720000002,2026-08-21|SEK,1000000.0
003830.KS,ejected_below_floor,23146.0575878,2026-08-21|KRW,1000000.0
0NIQ.L,ejected_below_floor,374677.08902400004,2026-08-21|EUR,1000000.0
AB9.DE,ejected_below_floor,19305.225324000003,2026-08-21|EUR,1000000.0
SHI.L,ejected_below_floor,122018.00627632001,2026-08-21|GBp,1000000.0
0N08.L,ejected_below_floor,65936.99258458559,2026-08-21|NOK,1000000.0
DURC-B.ST,ejected_below_floor,10223.444280000002,2026-08-21|SEK,1000000.0
VER.ST,ejected_below_floor,415690.127125,2026-08-21|SEK,1000000.0
225570.KQ,ejected_below_floor,970838.2394626832,2026-08-21|KRW,1000000.0
ALTA.PA,ejected_below_floor,985556.518688,2026-08-21|EUR,1000000.0
ALMER.PA,ejected_below_floor,476.6554816000001,2026-08-21|EUR,1000000.0
ORV.TO,ejected_below_floor,317943.6097581,2026-08-21|CAD,1000000.0
PAX.ST,ejected_below_floor,143791.109,2026-08-21|SEK,1000000.0
ALPAU.PA,ejected_below_floor,4469.8800288,2026-08-21|EUR,1000000.0
000480.KS,ejected_below_floor,152719.188306615,2026-08-21|KRW,1000000.0
FLAT-B.ST,ejected_below_floor,475347.307365,2026-08-21|SEK,1000000.0
G2M.ST,ejected_below_floor,64347.776527999995,2026-08-21|SEK,1000000.0
BOUL.ST,ejected_below_floor,10938.0453,2026-08-21|SEK,1000000.0
ILLM.TO,ejected_below_floor,40925.604213,2026-08-21|CAD,1000000.0
DEVP-B.ST,ejected_below_floor,13802.827325,2026-08-21|SEK,1000000.0
RY4C.DE,ejected_below_floor,487806.58544000005,2026-08-21|EUR,1000000.0
BANI.BR,ejected_below_floor,4789.768406400001,2026-08-21|EUR,1000000.0
078130.KQ,ejected_below_floor,520930.940377386,2026-08-21|KRW,1000000.0
ALCUR.PA,ejected_below_floor,23173.4362224,2026-08-21|EUR,1000000.0
024900.KS,ejected_below_floor,179879.69870510025,2026-08-21|KRW,1000000.0
BCY.DE,ejected_below_floor,797135.97736416,2026-08-21|EUR,1000000.0
BONAS.ST,ejected_below_floor,2562.4424,2026-08-21|SEK,1000000.0
SB1.DE,ejected_below_floor,57426.851328000004,2026-08-21|EUR,1000000.0
SEDANA.ST,ejected_below_floor,138723.65178000001,2026-08-21|SEK,1000000.0
LABS.TO,ejected_below_floor,9532.208708999999,2026-08-21|CAD,1000000.0
BONAV-A.ST,ejected_below_floor,1819.278825,2026-08-21|SEK,1000000.0
BONAV-B.ST,ejected_below_floor,321315.70833600004,2026-08-21|SEK,1000000.0
CSCI.TO,ejected_below_floor,3837.8503889999997,2026-08-21|CAD,1000000.0
DSNO.ST,ejected_below_floor,5079.614115099999,2026-08-21|SEK,1000000.0
0R2C.L,ejected_below_floor,305153.4362454,2026-08-21|CAD,1000000.0
DTG,ejected_below_floor,605410.45,2026-08-21|USD,1000000.0
GPG.ST,ejected_below_floor,25972.160200000002,2026-08-21|SEK,1000000.0
RSL2.DE,ejected_below_floor,13571.02208,2026-08-21|EUR,1000000.0
033290.KQ,ejected_below_floor,96446.6351218501,2026-08-21|KRW,1000000.0
ALESE.PA,ejected_below_floor,218709.03344640002,2026-08-21|EUR,1000000.0
AJA-B.ST,ejected_below_floor,76890.7944,2026-08-21|SEK,1000000.0
SF3.DE,ejected_below_floor,6177.574704000001,2026-08-21|EUR,1000000.0
BPOST.BR,ejected_below_floor,329305.46102272003,2026-08-21|EUR,1000000.0
CAD.L,ejected_below_floor,745.3457602499999,2026-08-21|GBp,1000000.0
NILS.ST,ejected_below_floor,2353.6963800000003,2026-08-21|SEK,1000000.0
CAT-A.ST,ejected_below_floor,1144.5882000000001,2026-08-21|SEK,1000000.0
CAT-B.ST,ejected_below_floor,232607.59460400004,2026-08-21|SEK,1000000.0
TELLUS.ST,ejected_below_floor,2241.436204,2026-08-21|SEK,1000000.0
4AB.DE,ejected_below_floor,138590.932288,2026-08-21|EUR,1000000.0
ALBPK.PA,ejected_below_floor,43096.575552,2026-08-21|EUR,1000000.0
TNE5.DE,ejected_below_floor,172388.49138176002,2026-08-21|EUR,1000000.0
NETI-B.ST,ejected_below_floor,266121.9647205,2026-08-21|SEK,1000000.0
AURG.OL,ejected_below_floor,15808.94282,2026-08-21|NOK,1000000.0
ENSI.L,ejected_below_floor,578705.6037,2026-08-21|GBp,1000000.0
JLT.ST,ejected_below_floor,2941.7376940000004,2026-08-21|SEK,1000000.0
K2A-B.ST,ejected_below_floor,34835.652425,2026-08-21|SEK,1000000.0
KA8.DE,ejected_below_floor,2768.0061440000004,2026-08-21|EUR,1000000.0
KAKEL.ST,ejected_below_floor,2871.04524,2026-08-21|SEK,1000000.0
YOC.DE,ejected_below_floor,7743.274560000001,2026-08-21|EUR,1000000.0
MKTW,ejected_below_floor,270762.61,2026-08-21|USD,1000000.0
RUA.L,ejected_below_floor,54892.30557719999,2026-08-21|GBp,1000000.0
H9W.DE,ejected_below_floor,1878.7934464,2026-08-21|EUR,1000000.0
CLAR,ejected_below_floor,836823.89,2026-08-21|USD,1000000.0
SVOL-A.ST,ejected_below_floor,350.44800000000004,2026-08-21|SEK,1000000.0
SVOL-B.ST,ejected_below_floor,830474.4609000001,2026-08-21|SEK,1000000.0
LACR.PA,ejected_below_floor,118404.61670400003,2026-08-21|EUR,1000000.0
0QKR.L,ejected_below_floor,55620.905742,2026-08-21|CHF,1000000.0
IDLDX.ST,ejected_below_floor,5976.001691099999,2026-08-21|SEK,1000000.0
0N7N.L,ejected_below_floor,209020.640896,2026-08-21|EUR,1000000.0
0LK3.L,ejected_below_floor,7866.75,2026-08-21|USD,1000000.0
XBRANE.ST,ejected_below_floor,26837.17225,2026-08-21|SEK,1000000.0
GRN.TO,ejected_below_floor,14272.340125949999,2026-08-21|CAD,1000000.0
KOMPL.OL,ejected_below_floor,68798.081022,2026-08-21|NOK,1000000.0
0KEJ.L,ejected_below_floor,124241.79999999999,2026-08-21|USD,1000000.0
ADV.DE,ejected_below_floor,167641.08256,2026-08-21|EUR,1000000.0
TECH.OL,ejected_below_floor,15232.239393999998,2026-08-21|NOK,1000000.0
V3V.DE,ejected_below_floor,5442.7289040000005,2026-08-21|EUR,1000000.0
AMUND.AS,ejected_below_floor,318.172288,2026-08-21|EUR,1000000.0
0RE6.L,ejected_below_floor,13463.6522600646,2026-08-21|CHF,1000000.0
ALUPG.PA,ejected_below_floor,1910.1468672,2026-08-21|EUR,1000000.0
AXJ.DE,ejected_below_floor,48.682447200000006,2026-08-21|EUR,1000000.0
MUB.DE,ejected_below_floor,11268.21536,2026-08-21|EUR,1000000.0
SVI.TO,ejected_below_floor,844819.9115228999,2026-08-21|CAD,1000000.0
4PG.DE,ejected_below_floor,5987.1583296,2026-08-21|EUR,1000000.0
403550.KS,ejected_below_floor,383939.709414919,2026-08-21|KRW,1000000.0
0HD2.L,ejected_below_floor,341084.7,2026-08-21|USD,1000000.0
STAR-A.ST,ejected_below_floor,742.9998240000001,2026-08-21|SEK,1000000.0
STAR-B.ST,ejected_below_floor,22856.230241600002,2026-08-21|SEK,1000000.0
BALT.OL,ejected_below_floor,1946.0243880000003,2026-08-21|NOK,1000000.0
MBQ.DE,ejected_below_floor,2949.8188800000003,2026-08-21|EUR,1000000.0
S188.DE,ejected_below_floor,9062.344512,2026-08-21|EUR,1000000.0
CDA.PA,ejected_below_floor,779897.5002000001,2026-08-21|EUR,1000000.0
PTRK.ST,ejected_below_floor,25344.005106,2026-08-21|SEK,1000000.0
0AAW.L,ejected_below_floor,29554.773376000005,2026-08-21|EUR,1000000.0
002320.KS,ejected_below_floor,300061.1789049,2026-08-21|KRW,1000000.0
ECO.TO,ejected_below_floor,37220.1029424,2026-08-21|CAD,1000000.0
ROGS.OL,ejected_below_floor,50393.986718399996,2026-08-21|NOK,1000000.0
DVYSR.ST,ejected_below_floor,184563.20974,2026-08-21|SEK,1000000.0
IS.ST,ejected_below_floor,6827.795072,2026-08-21|SEK,1000000.0
ED4.DE,ejected_below_floor,15150.520224,2026-08-21|EUR,1000000.0
TXP.L,ejected_below_floor,45407.863300799996,2026-08-21|GBp,1000000.0
RAKE.ST,ejected_below_floor,3702.8554710000003,2026-08-21|SEK,1000000.0
BMA.OL,ejected_below_floor,25955.45906,2026-08-21|NOK,1000000.0
001020.KS,ejected_below_floor,58779.9522021355,2026-08-21|KRW,1000000.0
AAD.DE,ejected_below_floor,326369.6305920001,2026-08-21|EUR,1000000.0
JM2.DE,ejected_below_floor,370.0492128,2026-08-21|EUR,1000000.0
CBDG.PA,ejected_below_floor,34906.19008,2026-08-21|EUR,1000000.0
JBOG.PA,ejected_below_floor,5664.023296,2026-08-21|EUR,1000000.0
DUL.DE,ejected_below_floor,17328.214736,2026-08-21|EUR,1000000.0
NCH2.DE,ejected_below_floor,694193.89844,2026-08-21|EUR,1000000.0
TXP.TO,ejected_below_floor,17294.4643104,2026-08-21|CAD,1000000.0
ELABS.OL,ejected_below_floor,75853.0207083,2026-08-21|NOK,1000000.0
CYR.DE,ejected_below_floor,7847.979216000001,2026-08-21|EUR,1000000.0
CPIX,ejected_below_floor,785012.4,2026-08-21|USD,1000000.0
DRT.TO,ejected_below_floor,20064.103271999997,2026-08-21|CAD,1000000.0
ALINN.PA,ejected_below_floor,15308.852680000002,2026-08-21|EUR,1000000.0
OBEL.BR,ejected_below_floor,31893.525216000002,2026-08-21|EUR,1000000.0
0R53.L,ejected_below_floor,527.758,2026-08-21|SEK,1000000.0
BONG.ST,ejected_below_floor,64084.2529824,2026-08-21|SEK,1000000.0
SBB-D.ST,ejected_below_floor,262571.99584,2026-08-21|SEK,1000000.0
QEC.TO,ejected_below_floor,4823.2859238,2026-08-21|CAD,1000000.0
ADCO.TO,ejected_below_floor,534.87375975,2026-08-21|CAD,1000000.0
MAS.OL,ejected_below_floor,158859.60224399998,2026-08-21|NOK,1000000.0
CABKA.AS,ejected_below_floor,8107.363840000001,2026-08-21|EUR,1000000.0
CECV.DE,ejected_below_floor,257000.65088000003,2026-08-21|EUR,1000000.0
PEN.L,ejected_below_floor,27206.726692599997,2026-08-21|GBp,1000000.0
FGA.PA,ejected_below_floor,335580.857472,2026-08-21|EUR,1000000.0
BNE.TO,ejected_below_floor,246008.755665,2026-08-21|CAD,1000000.0
GTK.DE,ejected_below_floor,1748.7300880000003,2026-08-21|EUR,1000000.0
KDEV.ST,ejected_below_floor,66907.4795928,2026-08-21|SEK,1000000.0
PIG.PA,ejected_below_floor,20014.242816,2026-08-21|EUR,1000000.0
GLO.TO,ejected_below_floor,505869.99709950003,2026-08-21|CAD,1000000.0
REJL-B.ST,ejected_below_floor,728191.5186000001,2026-08-21|SEK,1000000.0
USIO,ejected_below_floor,755243.7000000001,2026-08-21|USD,1000000.0
CEC.DE,ejected_below_floor,205610.44619520003,2026-08-21|EUR,1000000.0
ARTO.PA,ejected_below_floor,11479.248000000001,2026-08-11|EUR,1000000.0
AYTU,ejected_below_floor,67810.44,2026-08-21|USD,1000000.0
0I6Q.L,ejected_below_floor,225464.40000000002,2026-08-21|USD,1000000.0
0DI7.L,ejected_below_floor,278.63265600000005,2026-08-21|EUR,1000000.0
CY1K.DE,ejected_below_floor,8317.932672,2026-08-21|EUR,1000000.0
036220.KQ,ejected_below_floor,119595.01678358851,2026-08-21|KRW,1000000.0
CIMN,ejected_below_floor,183106.7784,2026-08-21|USD,1000000.0
BELYS.BR,ejected_below_floor,5351.9315308800005,2026-08-21|EUR,1000000.0
006880.KS,ejected_below_floor,142516.73313827076,2026-08-21|KRW,1000000.0
NAVA.OL,ejected_below_floor,27254.711097000003,2026-08-21|NOK,1000000.0
GURU.TO,ejected_below_floor,20124.537318,2026-08-21|CAD,1000000.0
003070.KS,ejected_below_floor,259331.692094076,2026-08-21|KRW,1000000.0
003075.KS,ejected_below_floor,12720.8270775845,2026-08-21|KRW,1000000.0
IFA.TO,ejected_below_floor,262312.245855,2026-08-21|CAD,1000000.0
CDON.ST,ejected_below_floor,2831.28608,2026-08-21|SEK,1000000.0
TRANS.ST,ejected_below_floor,41077.036391999995,2026-08-21|SEK,1000000.0
DEX.DE,ejected_below_floor,8877.656166400002,2026-08-21|EUR,1000000.0
101140.KS,ejected_below_floor,52133.690678706,2026-08-21|KRW,1000000.0
GEC.TO,ejected_below_floor,2460.57795225,2026-08-21|CAD,1000000.0
COMPDM.ST,ejected_below_floor,3157.8754550000003,2026-08-21|SEK,1000000.0
